0.00295138888889 6.471299198e+38
0.130902039931 1.78168362e+37
0.380900564236 3.5592158486e+38
0.630899088542 3.4512652083e+38
0.880897612847 8.11137452667e+38
1.13089613715 3.32294415328e+39
1.38089466146 2.62233712354e+39
1.63089318576 1.30133442466e+40
1.88089171007 1.07287500949e+40
2.13089023438 2.18354829583e+40
2.38088875868 4.03214827835e+40
2.63088728299 3.22355521181e+40
2.88088580729 4.31468010689e+40
3.1308843316 7.41435153917e+40
3.3808828559 8.09524872295e+40
3.63088138021 1.31537160272e+41
3.88087990451 2.61376361351e+41
4.13087842882 2.76812501457e+41
4.38087695313 2.73701004977e+41
4.63087547743 3.06369786993e+41
4.88087400174 4.2898624378e+41
5.13087252604 4.37375426271e+41
5.38087105035 5.93220094492e+41
5.63086957465 8.16847570421e+41
5.88086809896 7.93654935698e+41
6.13086662326 8.71364912708e+41
6.38086514757 8.48335640881e+41
6.63086367187 7.23552232881e+41
6.88086219618 8.30754392936e+41
7.13086072049 7.19264082623e+41
7.38085924479 7.34290730149e+41
7.6308577691 8.57095144985e+41
7.8808562934 6.38867370201e+41
8.13085481771 5.37496928083e+41
8.38085334201 4.8040050817e+41
8.63085186632 5.43800349149e+41
8.88085039062 6.47580299134e+41
9.13084891493 7.24630583605e+41
9.38084743924 6.10225493102e+41
9.63084596354 7.52476458311e+41
9.88084448785 8.83173331117e+41
10.1308430122 1.00079316131e+42
10.3808415365 9.24115091917e+41
10.6308400608 7.97059477026e+41
10.8808385851 8.12459774046e+41
11.1308371094 1.00569773248e+42
11.3808356337 1.04312185035e+42
11.630834158 1.08411466943e+42
11.8808326823 1.09442084491e+42
12.1308312066 9.54716314801e+41
12.3808297309 6.12245300421e+41
12.6308282552 6.0942196539e+41
12.8808267795 5.62744259337e+41
13.1308253038 4.38459993689e+41
13.3808238281 5.95231906445e+41
13.6308223524 7.66026643439e+41
13.8808208767 7.81421676615e+41
14.130819401 9.26162347948e+41
14.3808179253 1.09741937241e+42
14.6308164497 1.20958538292e+42
14.880814974 1.24369321089e+42
15.1308134983 1.08768456762e+42
15.3808120226 1.01430917049e+42
15.6308105469 1.00377502167e+42
15.8808090712 1.19213002466e+42
16.1308075955 9.28634527208e+41
16.3808061198 9.30614357054e+41
16.6308046441 7.68519215551e+41
16.8808031684 6.53372822748e+41
17.1308016927 1.0109461179e+42
17.380800217 9.94024460119e+41
17.6307987413 8.62319308874e+41
17.8807972656 1.04104629305e+42
18.1307957899 1.08420222129e+42
18.3807943142 1.15508778349e+42
18.6307928385 1.02462490123e+42
18.8807913628 1.11398262191e+42
19.1307898872 1.06323547481e+42
19.3807884115 1.02140524223e+42
19.6307869358 1.11690346598e+42
19.8807854601 1.14691386459e+42
20.1307839844 9.49087791811e+41
20.3807825087 8.536558609e+41
20.630781033 9.26029987496e+41
20.8807795573 1.14478001223e+42
21.1307780816 1.19881602187e+42
21.3807766059 1.00152428905e+42
21.6307751302 9.13243459883e+41
