  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                E_nuclear                 Grav_Potential            Peak Density              Peak Temperature          Minimum Gamc              Nickel Yield              Silicon Yield             Helium Yield              Carbon Yield              Nitrogen Yield            Oxygen Yield              Neon Yield                Magnesium Yield           Sulphur Yield             Argon Yield               Calcium Yield             Titanium Yield            Chromium Yield            52Fe Yield                54Fe Yield               
  3.325290298461914617E-09  2.546140778098616614E+35 -3.659096922851431713E+43  5.758897062755589039E+30  0.000000000000000000E+00  3.452170810868838346E+53  5.424261824320245361E+51  3.397928192625620952E+53  1.533915007990071561E+51 -3.460133266256649076E+53  2.329583978102898691E+06  2.316840579911464310E+10  3.200000000000000000E+01  4.636446914036775819E-11  4.820077555305228856E+00  3.368308254000467628E+00  8.348411566321351174E+00  2.919372797690680279E-22  9.870989829254766335E+01  6.612014352359357972E+00  4.564626380122671634E+00  1.203873599408076256E+00  2.123935493929353935E-01  1.648315474203816133E-01  1.450418474213657142E-04  6.102947129478482276E-05  2.315726043270776360E-05  2.534007846579595439E-14
  4.256612873077393132E-09  2.546140778098871179E+35 -3.659096922965084512E+43  7.326129152490880467E+30  0.000000000000000000E+00  3.452170810988277882E+53  5.424261824760270338E+51  3.397928192740682330E+53  1.533947974299511461E+51 -3.460133266361958813E+53  2.329583978509711102E+06  2.316840579928648758E+10  3.200000000000000000E+01  4.636408741057671533E-11  4.820077556450314660E+00  3.368308254065293106E+00  8.348411566140825357E+00  2.919372828898645640E-22  9.870989829146762418E+01  6.612014352027546948E+00  4.564626380049562115E+00  1.203873599873035882E+00  2.123935493307067546E-01  1.648315474883610965E-01  1.450418461470680709E-04  6.102947136978981385E-05  2.315726047950879033E-05  3.243715035472602986E-14
  5.420766091346741277E-09  2.546140778099204327E+35 -3.659096923107155463E+43  9.405868418490319329E+30  0.000000000000000000E+00  3.452170811137613776E+53  5.424261825310289596E+51  3.397928192884536701E+53  1.533999722304494119E+51 -3.460133266493558764E+53  2.329583979018224869E+06  2.316840579950131607E+10  3.200000000000000000E+01  4.636361025280335097E-11  4.820077557881542241E+00  3.368308254146319403E+00  8.348411565915135668E+00  2.919372867872302371E-22  9.870989829011716665E+01  6.612014351612783614E+00  4.564626379958131253E+00  1.203873600454259840E+00  2.123935492529709368E-01  1.648315475733438673E-01  1.450418445546915853E-04  6.102947146354623738E-05  2.315726053801014743E-05  4.130849709006291358E-14
  6.875957614183426457E-09  2.546140778099634136E+35 -3.659096923284732514E+43  1.180499621462538630E+31  0.000000000000000000E+00  3.452170811324311398E+53  5.424261825997858697E+51  3.397928193064359768E+53  1.534065452973194281E+51 -3.460133266658085714E+53  2.329583979653867893E+06  2.316840579976986694E+10  3.200000000000000000E+01  4.636301381256365549E-11  4.820077559670570722E+00  3.368308254247558864E+00  8.348411565633039544E+00  2.919372916532878439E-22  9.870989828842931502E+01  6.612014351094368081E+00  4.564626379843863546E+00  1.203873601180811770E+00  2.123935491558814337E-01  1.648315476795866319E-01  1.450418425649955797E-04  6.102947158074197346E-05  2.315726061113698866E-05  5.239769124346647119E-14
  8.694947017729282106E-09  2.546140778100170567E+35 -3.659096923506698630E+43  1.504592323747451186E+31  0.000000000000000000E+00  3.452170811557671091E+53  5.424261826857277039E+51  3.397928193289115421E+53  1.534142188990283491E+51 -3.460133266863765563E+53  2.329583980448421557E+06  2.316840580010559845E+10  3.200000000000000000E+01  4.636226827316544944E-11  4.820077561906643382E+00  3.368308254374062116E+00  8.348411565280397184E+00  2.919372977270470771E-22  9.870989828631881835E+01  6.612014350446363764E+00  4.564626379701037351E+00  1.203873602089044148E+00  2.123935490346434141E-01  1.648315478124101063E-01  1.450418400790855558E-04  6.102947172723699254E-05  2.315726070254571468E-05  6.625920069444765165E-14
  1.096868377216160270E-08  2.546140778100826534E+35 -3.659096923784177938E+43  1.886373031863062463E+31  0.000000000000000000E+00  3.452170811849369643E+53  5.424261827931575721E+51  3.397928193570070408E+53  1.534241690198586481E+51 -3.460133267120836981E+53  2.329583981441614684E+06  2.316840580052532578E+10  3.200000000000000000E+01  4.636133636595098859E-11  4.820077564701550799E+00  3.368308254532125012E+00  8.348411564839615551E+00  2.919373053055196713E-22  9.870989828368055896E+01  6.612014349636393007E+00  4.564626379522486843E+00  1.203873603224392852E+00  2.123935488832904561E-01  1.648315479784743243E-01  1.450418369735877362E-04  6.102947191035633389E-05  2.315726081680701014E-05  8.358611366906687324E-14
  1.381085471520200344E-08  2.546140778101641142E+35 -3.659096924131026949E+43  2.383529751640071181E+31  0.000000000000000000E+00  3.452170812213992407E+53  5.424261829274417670E+51  3.397928193921247765E+53  1.534366119037273739E+51 -3.460133267442126062E+53  2.329583982683104463E+06  2.316840580105007553E+10  3.200000000000000000E+01  4.636017150854674756E-11  4.820077568194773399E+00  3.368308254729602602E+00  8.348411564288639397E+00  2.919373147572352836E-22  9.870989828038389646E+01  6.612014348624054350E+00  4.564626379299339121E+00  1.203873604643690420E+00  2.123935486944039663E-01  1.648315481861068743E-01  1.450418330946667616E-04  6.102947213925653212E-05  2.315726095963410890E-05  1.052447957141645145E-13
  1.736356839400250437E-08  2.546140778102662353E+35 -3.659096924564579300E+43  2.993339014992049505E+31  0.000000000000000000E+00  3.452170812669771288E+53  5.424261830953025933E+51  3.397928194360235413E+53  1.534519749345944047E+51 -3.460133267843805151E+53  2.329583984234967269E+06  2.316840580170617676E+10  3.200000000000000000E+01  4.635871547837467517E-11  4.820077572560811596E+00  3.368308254976244420E+00  8.348411563599942298E+00  2.919373265386398279E-22  9.870989827626183910E+01  6.612014347358705635E+00  4.564626379020326752E+00  1.203873606417948938E+00  2.123935484587682332E-01  1.648315484457283375E-01  1.450418282506215663E-04  6.102947242538310296E-05  2.315726113816875568E-05  1.323182119657124745E-13
  2.180446049250313054E-08  2.546140778103936655E+35 -3.659096925106517758E+43  3.747739674932560244E+31  0.000000000000000000E+00  3.452170813239520092E+53  5.424261833051251537E+51  3.397928194909018569E+53  1.534712121564914971E+51 -3.460133268345893060E+53  2.329583986174796242E+06  2.316840580252653122E+10  3.200000000000000000E+01  4.635689550563093179E-11  4.820077578017384567E+00  3.368308255284294006E+00  8.348411562739014968E+00  2.919373412137529382E-22  9.870989827110898318E+01  6.612014345777232016E+00  4.564626378671645668E+00  1.203873608636023107E+00  2.123935481649632806E-01  1.648315487703832238E-01  1.450418222027570459E-04  6.102947278304376782E-05  2.315726136133833556E-05  1.661600816151316459E-13
  2.735557561562891324E-08  2.546140778105553696E+35 -3.659096925783946277E+43  4.704914913308016273E+31  0.000000000000000000E+00  3.452170813951685148E+53  5.424261835674068268E+51  3.397928195594970824E+53  1.534956146508747749E+51 -3.460133268973506880E+53  2.329583988599581178E+06  2.316840580355235672E+10  3.200000000000000000E+01  4.635462064121498345E-11  4.820077584836844231E+00  3.368308255668919671E+00  8.348411561662899771E+00  2.919373594775241945E-22  9.870989826466797012E+01  6.612014343800716176E+00  4.564626378235757898E+00  1.203873611408997180E+00  2.123935477988621590E-01  1.648315491764008600E-01  1.450418146541489586E-04  6.102947323012276003E-05  2.315726164030223994E-05  2.084625735197155365E-13
  3.429446951953613831E-08  2.546140778107567712E+35 -3.659096926630740840E+43  5.904726399383406835E+31  0.000000000000000000E+00  3.452170814841955271E+53  5.424261838952528036E+51  3.397928196452415183E+53  1.535259183979207481E+51 -3.460133269758012564E+53  2.329583991630563512E+06  2.316840580483521652E+10  3.200000000000000000E+01  4.635177721930220651E-11  4.820077593358925938E+00  3.368308256149018742E+00  8.348411560317714475E+00  2.919373821831627085E-22  9.870989825661644090E+01  6.612014341330553435E+00  4.564626377690908399E+00  1.203873614875803799E+00  2.123935473430343390E-01  1.648315496842339134E-01  1.450418052358946690E-04  6.102947378897711442E-05  2.315726198901017991E-05  2.613409296246192350E-13
  4.296808689942017378E-08  2.546140778110058760E+35 -3.659096927689225129E+43  7.393720678635862230E+31  0.000000000000000000E+00  3.452170815954800261E+53  5.424261843050664224E+51  3.397928197524269334E+53  1.535637772305024817E+51 -3.460133270738642117E+53  2.329583995419290848E+06  2.316840580643970490E+10  3.200000000000000000E+01  4.634822318971886434E-11  4.820077604008229599E+00  3.368308256748112406E+00  8.348411558636264829E+00  2.919374103734838433E-22  9.870989824655131883E+01  6.612014338243612066E+00  4.564626377009838976E+00  1.203873619210225288E+00  2.123935467760584839E-01  1.648315503195073584E-01  1.450417934903781630E-04  6.102947448755334818E-05  2.315726242489982622E-05  3.274392502697398793E-13
  5.381010862427521812E-08  2.546140778113219056E+35 -3.659096929012306228E+43  9.253601793658217555E+31  0.000000000000000000E+00  3.452170817345905628E+53  5.424261848173270988E+51  3.397928198864178368E+53  1.536108543588877051E+51 -3.460133271964448519E+53  2.329584000155198853E+06  2.316840580844670868E+10  3.200000000000000000E+01  4.634378103990808801E-11  4.820077617314723284E+00  3.368308257495339575E+00  8.348411556534450995E+00  2.919374453159415310E-22  9.870989823396962493E+01  6.612014334386071113E+00  4.564626376158492427E+00  1.203873624629693051E+00  2.123935460717133461E-01  1.648315511143561563E-01  1.450417788510362867E-04  6.102947536078679309E-05  2.315726296976921943E-05  4.100627350920850488E-13
  6.736263578034402354E-08  2.546140778117118698E+35 -3.659096930666164905E+43  1.159751746404115657E+32  0.000000000000000000E+00  3.452170819084842951E+53  5.424261854576570317E+51  3.397928200539094116E+53  1.536696994769423279E+51 -3.460133273496660051E+53  2.329584006075084209E+06  2.316840581095767212E+10  3.200000000000000000E+01  4.633822895753425056E-11  4.820077633939659378E+00  3.368308258426824242E+00  8.348411553907180149E+00  2.919374885402863629E-22  9.870989821824070987E+01  6.612014329565962356E+00  4.564626375094336552E+00  1.203873631406250810E+00  2.123935451981016631E-01  1.648315521090923941E-01  1.450417606181446633E-04  6.102947645234913301E-05  2.315726365086746364E-05  5.133429983411456522E-13
  8.430329472543003033E-08  2.546140778122022211E+35 -3.659096932733510906E+43  1.450741932038537144E+32  0.000000000000000000E+00  3.452170821258691765E+53  5.424261862580675536E+51  3.397928202632879593E+53  1.537429560576022444E+51 -3.460133275411969127E+53  2.329584013474939857E+06  2.316840581409978485E+10  3.200000000000000000E+01  4.633128979958868249E-11  4.820077654708271986E+00  3.368308259587214248E+00  8.348411550623080046E+00  2.919375418768522397E-22  9.870989819857641123E+01  6.612014323543661476E+00  4.564626373764110845E+00  1.203873639880432389E+00  2.123935441167007498E-01  1.648315533543413536E-01  1.450417379302083626E-04  6.102947781683373525E-05  2.315726450225813113E-05  6.424447346199253759E-13
  1.054791184067875388E-07  2.546140778128137307E+35 -3.659096935317690931E+43  1.814547750783724699E+32  0.000000000000000000E+00  3.452170823976168032E+53  5.424261872585831152E+51  3.397928205250319650E+53  1.538340707410273093E+51 -3.460133277806095478E+53  2.329584022724757902E+06  2.316840581803272247E+10  3.200000000000000000E+01  4.632261732852124895E-11  4.820077680649400342E+00  3.368308261031550011E+00  8.348411546517953141E+00  2.919376074919744867E-22  9.870989817399363631E+01  6.612014316020157878E+00  4.564626372101333374E+00  1.203873650478563651E+00  2.123935427814567511E-01  1.648315549137478464E-01  1.450417097307329743E-04  6.102947952248907336E-05  2.315726556652419736E-05  8.038240837034754896E-13
  1.319488980084844244E-07  2.546140778135798609E+35 -3.659096938547912248E+43  2.270580102455673085E+32  0.000000000000000000E+00  3.452170827373321746E+53  5.424261885092270190E+51  3.397928208522389819E+53  1.539473609978330543E+51 -3.460133280798725768E+53  2.329584034287028946E+06  2.316840582295711136E+10  3.200000000000000000E+01  4.631177904605452685E-11  4.820077713045353818E+00  3.368308262827390376E+00  8.348411541386571599E+00  2.919376879152625448E-22  9.870989814325821499E+01  6.612014306622561399E+00  4.564626370022864421E+00  1.203873663734612132E+00  2.123935411380452054E-01  1.648315568674275644E-01  1.450416747305933605E-04  6.102948165463525145E-05  2.315726689689983313E-05  1.005551635442355337E-12
  1.650361225106055314E-07  2.546140778145372100E+35 -3.659096942585678991E+43  2.840205832132447965E+32  0.000000000000000000E+00  3.452170831620209872E+53  5.424261900725298051E+51  3.397928212612978597E+53  1.540879588679131487E+51 -3.460133284539546808E+53  2.329584048739864957E+06  2.316840582912530518E+10  3.200000000000000000E+01  4.629823479578729825E-11  4.820077753493103856E+00  3.368308265057350148E+00  8.348411534972335346E+00  2.919377860512494494E-22  9.870989810483196436E+01  6.612014294886260579E+00  4.564626367424764020E+00  1.203873680317719685E+00  2.123935391235626247E-01  1.648315593163824921E-01  1.450416313669032533E-04  6.102948431993712280E-05  2.315726855993617995E-05  1.257716258193712554E-12
  2.063951531382569151E-07  2.546140778157326328E+35 -3.659096947632900666E+43  3.551229073096398979E+32  0.000000000000000000E+00  3.452170836929583324E+53  5.424261920266610460E+51  3.397928217726906194E+53  1.542621490414514668E+51 -3.460133289215567578E+53  2.329584066805904265E+06  2.316840583685513306E+10  3.200000000000000000E+01  4.628131011062957872E-11  4.820077803979612163E+00  3.368308267821797486E+00  8.348411526954521378E+00  2.919379051658259664E-22  9.870989805678514983E+01  6.612014280232298091E+00  4.564626364177155615E+00  1.203873701066803914E+00  2.123935366670566260E-01  1.648315623881932424E-01  1.450415777605714232E-04  6.102948765174925070E-05  2.315727063883480410E-05  1.572929989551673316E-12
  2.580939414228211183E-07  2.546140778172284055E+35 -3.659096953941944225E+43  4.443561012214086789E+32  0.000000000000000000E+00  3.452170843567357886E+53  5.424261944693219900E+51  3.397928224120442662E+53  1.544774735294147417E+51 -3.460133295060608003E+53  2.329584089388446882E+06  2.316840584654754639E+10  3.200000000000000000E+01  4.626016304406114613E-11  4.820077866974725289E+00  3.368308271241830187E+00  8.348411516932248588E+00  2.919380488365037813E-22  9.870989799670648779E+01  6.612014261940205806E+00  4.564626360117637560E+00  1.203873727034340035E+00  2.123935336915871719E-01  1.648315662443535223E-01  1.450415116766444370E-04  6.102949181679949306E-05  2.315727323761738240E-05  1.966959299349173982E-12
  3.227174267785264054E-07  2.546140778190961014E+35 -3.659096961828189747E+43  5.554216056660144264E+32  0.000000000000000000E+00  3.452170851866311423E+53  5.424261975226501472E+51  3.397928232114065084E+53  1.547428912425922739E+51 -3.460133302366869402E+53  2.329584117616612464E+06  2.316840585870921707E+10  3.200000000000000000E+01  4.623374293846706878E-11  4.820077945544457343E+00  3.368308275462103651E+00  8.348411504404428030E+00  2.919382208557816818E-22  9.870989792157598686E+01  6.612014239114358816E+00  4.564626355043231776E+00  1.203873759541867816E+00  2.123935301188648594E-01  1.648315710898095032E-01  1.450414304946063757E-04  6.102949702355201623E-05  2.315727648634051129E-05  2.459514374294810342E-12
  4.034967834731580143E-07  2.546140778214319020E+35 -3.659096971686032549E+43  6.945413072809054617E+32  0.000000000000000000E+00  3.452170862242697317E+53  5.424262013393112741E+51  3.397928242108758799E+53  1.550689409125674420E+51 -3.460133311499714654E+53  2.329584152901800815E+06  2.316840587398167038E+10  3.200000000000000000E+01  4.620073924305575218E-11  4.820078043489207431E+00  3.368308280653367071E+00  8.348411488744638120E+00  2.919384250801560824E-22  9.870989782761381548E+01  6.612014210642222167E+00  4.564626348700283387E+00  1.203873800250160109E+00  2.123935258780488833E-01  1.648315771853962053E-01  1.450413312002637979E-04  6.102950353266702022E-05  2.315728054761950723E-05  3.075235993452734835E-12
  5.044709793414475254E-07  2.546140778243534973E+35 -3.659096984008355984E+43  8.682391500731157388E+32  0.000000000000000000E+00  3.452170875217138657E+53  5.424262061101375832E+51  3.397928254606118731E+53  1.554677380498750716E+51 -3.460133322915793762E+53  2.329584197008258663E+06  2.316840589317877579E+10  3.200000000000000000E+01  4.615951809343633649E-11  4.820078165511270996E+00  3.368308287013901392E+00  8.348411469169878529E+00  2.919386652240654699E-22  9.870989771008788694E+01  6.612014175144224737E+00  4.564626340771591906E+00  1.203873851248531190E+00  2.123935209210869035E-01  1.648315848641110359E-01  1.450412104170732198E-04  6.102951167009154485E-05  2.315728562478992485E-05  3.844929447976913668E-12
  6.306887241768093613E-07  2.546140778280027798E+35 -3.659096999411236260E+43  1.085472868166914269E+33  0.000000000000000000E+00  3.452170891441356992E+53  5.424262120736663488E+51  3.397928270233972652E+53  1.559528854017900266E+51 -3.460133337185866168E+53  2.329584252141285222E+06  2.316840591733535767E+10  3.200000000000000000E+01  4.610804390393765894E-11  4.820078317417273439E+00  3.368308294769041034E+00  8.348411444701429929E+00  2.919389446081203894E-22  9.870989756306620677E+01  6.612014130912243104E+00  4.564626330860833470E+00  1.203873915168488073E+00  2.123935152479214938E-01  1.648315945525147264E-01  1.450410645031207767E-04  6.102952184343826800E-05  2.315729197211859676E-05  4.807107274684057944E-12
  7.884609052210117621E-07  2.546140778325662091E+35 -3.659097018664845396E+43  1.356953118782198164E+33  0.000000000000000000E+00  3.452170911730810092E+53  5.424262195280824234E+51  3.397928289778010430E+53  1.565391291050304854E+51 -3.460133355023435090E+53  2.329584321057497989E+06  2.316840594776951218E+10  3.200000000000000000E+01  4.604378270866766967E-11  4.820078506360996329E+00  3.368308304167642930E+00  8.348411414115872731E+00  2.919392658820390977E-22  9.870989737911712325E+01  6.612014075834727223E+00  4.564626318472525313E+00  1.203873995328446078E+00  2.123935089462270498E-01  1.648316067988544187E-01  1.450408897500416361E-04  6.102953456248526147E-05  2.315729990758036660E-05  6.009917883712742554E-12
  9.856761315262646043E-07  2.546140778382674336E+35 -3.659097042731842702E+43  1.696383898153856581E+33  0.000000000000000000E+00  3.452170937106517324E+53  5.424262288460999413E+51  3.397928314221885026E+53  1.572416251873843513E+51 -3.460133377320422295E+53  2.329584407202654984E+06  2.316840598616289520E+10  3.200000000000000000E+01  4.596358343783405484E-11  4.820078741134614653E+00  3.368308315473476533E+00  8.348411375883880936E+00  2.919396307512909588E-22  9.870989714892286315E+01  6.612014007307049468E+00  4.564626302987496054E+00  1.203874095918268772E+00  2.123935022515654747E-01  1.648316223100171618E-01  1.450406827306106330E-04  6.102955046483105365E-05  2.315730982884411476E-05  7.513556132105221686E-12
  1.232195164407830763E-06  2.546140778453964361E+35 -3.659097072815614837E+43  2.120653184297820680E+33  0.000000000000000000E+00  3.452170968846697508E+53  5.424262404936230848E+51  3.397928344797348000E+53  1.580747166888776232E+51 -3.460133405191665553E+53  2.329584514883928932E+06  2.316840603466264343E+10  3.200000000000000000E+01  4.586353277415743753E-11  4.820079032517727846E+00  3.368308328949853436E+00  8.348411328093838790E+00  2.919400397397000007E-22  9.870989686079664693E+01  6.612013922121687592E+00  4.564626283631918469E+00  1.203874222234244673E+00  2.123934956351810344E-01  1.648316419998389903E-01  1.450404408492647883E-04  6.102957034799896038E-05  2.315732223327157893E-05  9.393275304857162400E-12
  1.540343955509788461E-06  2.546140778543074310E+35 -3.659097110420300543E+43  2.650944607166341887E+33  0.000000000000000000E+00  3.452171008551992533E+53  5.424262550530284431E+51  3.397928383046683668E+53  1.590499941557295834E+51 -3.460133440030724517E+53  2.329584649485253729E+06  2.316840609600962830E+10  3.200000000000000000E+01  4.573877877942421954E-11  4.820079393697561443E+00  3.368308344835403645E+00  8.348411268356237258E+00  2.919404920189698336E-22  9.870989650007493310E+01  6.612013816336303584E+00  4.564626259438782085E+00  1.203874380977520975E+00  2.123934899268050125E-01  1.648316670516506433E-01  1.450401631475969205E-04  6.102959520960848981E-05  2.315733774293177530E-05  1.174314871053203328E-11
  1.925529944387235743E-06  2.546140778654477518E+35 -3.659097157426189118E+43  3.313844167043113029E+33  0.000000000000000000E+00  3.452171058226883748E+53  5.424262732522867360E+51  3.397928430901647378E+53  1.601735840689764350E+51 -3.460133483579508877E+53  2.329584817736489698E+06  2.316840617369641113E+10  3.200000000000000000E+01  4.558331825151885899E-11  4.820079840782351965E+00  3.368308363309759912E+00  8.348411193684135867E+00  2.919409853339046712E-22  9.870989604835980913E+01  6.612013685110643912E+00  4.564626229199951091E+00  1.203874580630895696E+00  2.123934864783239562E-01  1.648316989980865566E-01  1.450398513937008389E-04  6.102962629761481811E-05  2.315735713587508459E-05  1.468076422870520910E-11
  2.407012430484044580E-06  2.546140778793696202E+35 -3.659097216183545381E+43  4.142493994659882306E+33  0.000000000000000000E+00  3.452171120381565264E+53  5.424262960013576083E+51  3.397928490781431531E+53  1.614426609587694938E+51 -3.460133538015528034E+53  2.329585028049882036E+06  2.316840627215760803E+10  3.200000000000000000E+01  4.538974299785121553E-11  4.820080393441273259E+00  3.368308384450457993E+00  8.348411100343895441E+00  2.919415160528621127E-22  9.870989548256157775E+01  6.612013522503671581E+00  4.564626191406215838E+00  1.203874831930805023E+00  2.123934873689139191E-01  1.648317398207278794E-01  1.450395114250594927E-04  6.102966517310732424E-05  2.315738138521022946E-05  1.835307795360592709E-11
